count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,imaging_sample,pmcid,rank,start_char,end_char
160.0,,healthy,FBIRN,115.0,45.0,37.04,19-59,19.0,59.0,,yes,7721229,0,10065,13228
151.0,SZ,patients,FBIRN,115.0,36.0,38.77,18-62,18.0,62.0,,yes,7721229,0,10065,13228
314.0,,healthy,ABIDE1,249.0,65.0,17.04,6.47-56.20,6.0,56.0,,yes,7721229,0,10065,13228
255.0,ASD,patients,ABIDE1,224.0,31.0,17.05,7.00-55.40,7.0,55.0,,yes,7721229,0,10065,13228
41.0,UC,patients,,25.0,16.0,37.1,20-54,20.0,54.0,,yes,6457314,0,5613,7441
42.0,,healthy,,25.0,17.0,36.86,22-55,22.0,55.0,,yes,6457314,0,5613,7441
37.0,Parkinson's Disease,patients,PD,17.0,20.0,,,,,,yes,4184784,0,6434,8455
34.0,,healthy,HC,22.0,12.0,,,,,,yes,4184784,0,6434,8455
13.0,right MCA territory infarction,patients,,13.0,0.0,,,,,,no,8154462,0,4472,5608
11.0,,healthy,,11.0,0.0,,,,,,no,8154462,0,4472,5608
28.0,ASD,patients,,20.0,8.0,14.58,null,,,,yes,8213933,0,13173,14739
27.0,TD,healthy,,18.0,9.0,14.49,null,,,,yes,8213933,0,13173,14739
23.0,,healthy,HC,15.0,8.0,31.1,19-44,19.0,44.0,,yes,5761874,0,7481,8731
25.0,temporal lobe epilepsy,patients,TLE,13.0,12.0,33.6,20-45,20.0,45.0,,yes,5761874,0,7481,8731
12.0,cockroach phobia,patients,phobic,4.0,8.0,40.08,,,,,yes,6220927,0,5977,7136
12.0,no phobias,healthy,non-phobic,4.0,8.0,24.08,,,,,yes,6220927,0,5977,7136
31.0,,healthy,,,,,,,,,yes,8933317,1,8349,9763
66.0,unilateral hippocampal sclerosis (HS),patients,,,,,,,,,yes,8933317,1,8349,9763
18.0,ASC,patients,high-functioning adults,,,30.4,,,,,no,4265725,0,10617,12494
18.0,,healthy,typically-developing controls,,,28.6,,,,,no,4265725,0,10617,12494
20.0,,healthy,,9.0,11.0,21.95,18-35,18.0,35.0,,yes,4810172,0,9482,10858
24.0,,healthy,final analysis,12.0,12.0,,23-45,23.0,45.0,,yes,2525845,0,5998,8666
31.0,VaMCI,patients,,,,,,,,,yes,6350268,1,6317,9916
32.0,,healthy,,,,,,,,,yes,6350268,1,6317,9916
16.0,carotid artery stenosis,patients,follow-up,,,,55-80,55.0,80.0,,yes,5552726,1,3930,5250
19.0,MTLE,patients,,11.0,8.0,45.3,31-60,31.0,60.0,,yes,7836234,0,7759,9900
19.0,,healthy,,10.0,9.0,45.8,32-59,32.0,59.0,,yes,7836234,0,7759,9900
15.0,PTSD,patients,PTSD,,,,,,,,yes,8785646,0,15850,19588
15.0,,healthy,healthy control,,,,,,,,yes,8785646,0,15850,19588
14.0,AD,patients,AD,,,,,,,,yes,3423412,0,6223,8710
8.0,MCI,patients,MCI,,,,,,,,yes,3423412,0,6223,8710
14.0,,healthy,healthy controls,,,,,,,,yes,3423412,0,6223,8710
27.0,generalized SAD,patients,RCT,15.0,12.0,,,,,,no,4029608,0,8770,11234
27.0,,healthy,RCT,14.0,13.0,,,,,,no,4029608,0,8770,11234
167.0,ADHD,patients,,,,,5-18,5.0,18.0,,yes,8782893,0,7940,10880
20.0,,healthy,2/3 genotype,10.0,10.0,,18-23,18.0,23.0,,yes,3520927,0,5472,7428
19.0,,healthy,3/4 genotype,9.0,10.0,,18-23,18.0,23.0,,yes,3520927,0,5472,7428
1.0,idiopathic thrombocytopenia,patients,case report,1.0,0.0,29.0,,,,,yes,8978988,4,3462,7367
8.0,,healthy,,4.0,4.0,31.75,,,,,yes,4522562,0,34627,36506
9.0,,healthy,,6.0,3.0,,19-27,19.0,27.0,,yes,5719057,0,36231,39516
22.0,,healthy,Control,16.0,6.0,16.0,14-18,14.0,18.0,,yes,3701149,0,11779,14691
12.0,transient AHs,patients,AH,5.0,7.0,15.97,13-18,13.0,18.0,,yes,3701149,0,11779,14691
13.0,22q11.2 Deletion Syndrome,patients,22q11.2DS,9.0,4.0,16.14,13-19,13.0,19.0,,yes,3701149,0,11779,14691
29.0,,healthy,,,,,,,,,no,7563756,0,9392,10386
65.0,idiopathic PD,patients,,,,,,,,,yes,5655292,0,3039,4402
24.0,,healthy,,,,,,,,,yes,5655292,0,3039,4402
38.0,APOE-4 carriers,patients,APOE,16.0,22.0,49.9,40-60,40.0,60.0,,yes,9205431,0,45406,48741
38.0,noncarriers,healthy,NC,16.0,22.0,49.9,40-60,40.0,60.0,,yes,9205431,0,45406,48741
7.0,,healthy,,7.0,0.0,23.5,21-28,21.0,28.0,,yes,7406917,1,8419,12364
38.0,ADHD,patients,final,18.0,20.0,,,,,,yes,6347794,0,7742,10511
18.0,nAMD,patients,,9.0,9.0,,,55.0,,,no,8544331,1,16185,17940
18.0,,healthy,,9.0,9.0,,,,,,no,8544331,1,16185,17940
10.0,essential tremor,patients,,6.0,4.0,69.4,,,,,yes,7493988,0,43154,44585
10.0,,healthy,,5.0,5.0,67.7,,,,,yes,7493988,0,43154,44585
23.0,,healthy,MEG Center,,,,,,,,no,8752963,0,5395,7240
89.0,,healthy,HCP,44.0,45.0,,22-35,22.0,35.0,,no,8752963,0,5395,7240
163.0,,healthy,,117.0,46.0,36.9,,,,,yes,6611425,2,12727,16419
151.0,SZ,patients,,114.0,37.0,37.8,,,,,yes,6611425,2,12727,16419
20.0,Tourette syndrome,patients,,,,,,,,,no,3877773,0,6179,7775
17.0,,healthy,,,,,,,,,no,3877773,0,6179,7775
21.0,"PTSD, depression, anxiety, conduct disorder and phobia",patients,childhood abuse,15.0,6.0,17.5,,,,,yes,5104469,0,12106,15360
20.0,,healthy,psychiatric controls,,,,,,,,yes,5104469,0,12106,15360
27.0,,healthy,healthy controls,,,,,,,,yes,5104469,0,12106,15360
13.0,,healthy,eHA,,,,60-80,60.0,80.0,,yes,6509414,0,8835,10592
13.0,,healthy,iHA,,,,60-80,60.0,80.0,,yes,6509414,0,8835,10592
21.0,Parkinson's disease,patients,,13.0,8.0,60.8,44-73,44.0,73.0,,no,3182403,0,5559,6387
20.0,,healthy,typically developing,,,5.8,5.2-6.8,5.0,6.0,,yes,4274095,1,12283,13600
20.0,sporadic ALS,patients,,,,,,,,,yes,3447931,0,7348,8813
15.0,,healthy,,8.0,7.0,26.5,21-38,21.0,38.0,,yes,3324921,0,9056,13005
142.0,,healthy,RH,71.0,71.0,26.8,,,,,no,4319399,0,9266,11511
142.0,,healthy,LH,73.0,69.0,24.4,,,,,no,4319399,0,9266,11511
6.0,affective violence,patients,VA group,6.0,0.0,,,,,,yes,9230060,0,4708,5988
7.0,predatory violence,patients,VP group,7.0,0.0,,,,,,yes,9230060,0,4708,5988
7.0,non-violent crime,patients,NV group,7.0,0.0,,,,,,yes,9230060,0,4708,5988
20.0,,healthy,HC group,20.0,0.0,,,,,,yes,9230060,0,4708,5988
15.0,,healthy,,7.0,8.0,23.8,,,,,yes,5324609,0,5173,8811
12.0,,healthy,listeners,7.0,7.0,,22-48,22.0,48.0,,yes,3788350,0,9587,10771
15.0,phobic prone,patients,PP,9.0,6.0,39.2,,,,,yes,3002948,0,8290,11062
15.0,eating disorders prone,patients,EDP,10.0,5.0,34.4,,,,,yes,3002948,0,8290,11062
62.0,panic disorder and agoraphobia,patients,first funding period,,,,,,,,yes,6854061,0,8526,10737
39.0,none,healthy,first funding period,,,,,,,,yes,6854061,0,8526,10737
60.0,panic disorder and agoraphobia,patients,second funding period,,,,,,,,yes,6854061,0,8526,10737
38.0,none,healthy,second funding period,,,,,,,,yes,6854061,0,8526,10737
25.0,,healthy,Resting-state functional MRI,14.0,10.0,33.2,null,,,,yes,6412974,0,9389,12145
18.0,JME,patients,Resting-state functional MRI,3.0,15.0,30.1,20-48,20.0,48.0,,yes,6412974,0,9389,12145
24.0,MSA c-type,patients,,,,,,,,,yes,7485713,0,27477,29306
20.0,,healthy,,,,,,,,,yes,7485713,0,27477,29306
28.0,,healthy,younger adults,19.0,9.0,24.39,18-34,18.0,34.0,,yes,7004957,4,9185,11794
23.0,,healthy,older adults,14.0,9.0,66.95,55-75,55.0,75.0,,yes,7004957,4,9185,11794
23.0,,healthy,non-convicted CSOs,,,,,,,,yes,6678781,1,16665,20137
38.0,,healthy,convicted CSOs,,,,,,,,yes,6678781,1,16665,20137
16.0,ASD,patients,,16.0,0.0,,8-18,8.0,18.0,,no,5279905,0,7481,9124
16.0,,healthy,,,,,,,,,no,5279905,0,7481,9124
42.0,ASD,patients,,,,,8-36,8.0,36.0,,yes,3842522,0,11123,13089
48.0,,healthy,,,,,8-36,8.0,36.0,,yes,3842522,0,11123,13089
32.0,,healthy,pre-alcohol administration,17.0,15.0,25.27,,,,,yes,4332461,0,4501,7045
16.0,,healthy,low BrAC,,,,,,,,yes,4332461,0,4501,7045
16.0,,healthy,high BrAC,,,,,,,,yes,4332461,0,4501,7045
19.0,obsessive-compulsive disorder,patients,,,,,,,,,yes,3777673,1,6638,9015
19.0,,healthy,,,,,,,,,yes,3777673,1,6638,9015
20.0,MdDS,patients,clinical,5.0,15.0,43.4,27-66,27.0,66.0,,yes,3510214,0,12585,13447
20.0,,healthy,control,,,43.0,23-59,23.0,59.0,,yes,3510214,0,12585,13447
11.0,,healthy,,5.0,6.0,31.0,25-38,25.0,38.0,,yes,3132672,0,7753,11701
21.0,PTSD,patients,,,,,,,,,yes,5030332,0,7905,9151
17.0,DD,patients,baseline,,,,8-11,8.0,11.0,,yes,5758587,0,11527,14377
11.0,TD,healthy,baseline,,,,8-11,8.0,11.0,,yes,5758587,0,11527,14377
14.0,DD,patients,follow-up,,,,8-11,8.0,11.0,,yes,5758587,0,11527,14377
11.0,TD,healthy,follow-up,,,,8-11,8.0,11.0,,yes,5758587,0,11527,14377
34.0,alcohol dependence,patients,ADP,34.0,0.0,,,,,,yes,5413198,0,10741,12545
26.0,,healthy,HC,26.0,0.0,,,,,,yes,5413198,0,10741,12545
20.0,,healthy,behavioral,7.0,13.0,25.53,,,,,no,2561002,0,39930,43391
31.0,,healthy,GnRHa,0.0,31.0,24.3,,,,,yes,5068584,0,5351,8476
26.0,,healthy,placebo,0.0,26.0,24.3,,,,,yes,5068584,0,5351,8476
23.0,,healthy,control,,,15.2,,,,,no,4030253,0,12909,14925
18.0,Internet Addiction,patients,IA,,,15.1,,,,,no,4030253,0,12909,14925
23.0,refractory epilepsy of the temporal lobe,patients,LMTLE,0.0,12.0,,,,,,yes,4017227,2,7012,9327
23.0,refractory epilepsy of the temporal lobe,patients,RMTLE,0.0,11.0,,,,,,yes,4017227,2,7012,9327
19.0,,healthy,,10.0,9.0,,,,,,yes,4017227,2,7012,9327
173.0,TSC,patients,overall,,,,,,,,yes,9308181,0,5201,8942
19.0,,healthy,multitasking,,,,,,,,no,4352055,1,33687,36137
163.0,,healthy,restingstate,117.0,46.0,36.9,,,,,yes,9057100,0,12793,13992
151.0,SZ,patients,restingstate,114.0,37.0,37.8,,,,,yes,9057100,0,12793,13992
5.0,TS,patients,,3.0,2.0,27.0,,,,,yes,5857897,0,6603,7746
5.0,,healthy,,,,,,,,,yes,6699415,0,34985,36467
75.0,chronic dieters,patients,,0.0,75.0,19.38,18-23,18.0,23.0,,yes,5460048,0,11781,14592
14.0,,healthy,Experiment 1,,,,,,,,no,6016936,1,13042,14927
10.0,,healthy,Experiment 2,,,,,,,,no,6016936,1,13042,14927
6.0,PCH,patients,PCH,,,,,,,,yes,9461104,0,8676,10310
102.0,,healthy,,36.0,66.0,21.5,20-23,20.0,23.0,,yes,3775427,1,8012,10968
100.0,,healthy,HMM,,,,,,,,yes,6492297,3,2027,5319
595.0,,healthy,,218.0,377.0,39.47,8-83,8.0,83.0,,yes,8615904,0,7046,10033
4.0,autism,patients,example subjects,3.0,1.0,32.25,7-64,7.0,64.0,,yes,9407088,0,31900,35502
